Trace,Policy,L1_Size,L2_Size,L1_Hits,L1_Misses,L1_Accesses,L1_Writes,L1_Charged,L1_Hit_Ratio,L2_Hits,L2_Misses,L2_Accesses,L2_Writes,L2_Charged,L2_Hit_Ratio,Total_Hits,Total_Misses,Total_Accesses,Remote_Accesses,Remote_Writes,Remote_Charged,Total_Hit_Ratio,Time(s), WeightedFastDB, WeightedModDB, WeightedSlowDB
redis_anonymized_trace_2.txt, HierarchicalCache,100000,900000,926659,1462497,2389156,1462497,2389156, 0.38786039923722015,346777,1115720,1462497,1050145,346777, 0.2371129650180479,1273436,1115720,2389156,1115720,0,1115720,0.533006635,6.4173,13392109,58020909,113806909
redis_anonymized_trace_2.txt, HierarchicalCache,200000,800000,949875,1439281,2389156,1439281,2389156, 0.3975776382956994,322939,1116342,1439281,982131,322939, 0.22437522624143583,1272814,1116342,2389156,1116342,0,1116342,0.532746292,22.6882,13326815,57980495,113797595
redis_anonymized_trace_2.txt, HierarchicalCache,300000,700000,1101419,1287737,2389156,1287737,2389156, 0.46100756920016944,171257,1116480,1287737,893258,171257, 0.13299066501933238,1272676,1116480,2389156,1116480,0,1116480, 0.5326885310126254,5.4259,12873149,57532349,113356349
redis_anonymized_trace_2.txt, HierarchicalCache,400000,600000,1123159,1265997,2389156,1265997,2389156, 0.47010701687122985,149319,1116678,1265997,809170,149319, 0.1179457771226946,1272478,1116678,2389156,1116678,0,1116678, 0.5326056565582156,5.3326,12809315,57476435,113310335
redis_anonymized_trace_2.txt, HierarchicalCache,500000,500000,1201940,1187216,2389156,1187216,2389156, 0.5030814228957842,71103,1116113,1187216,679172,71103, 0.059890533820298915,1273043,1116113,2389156,1116113,0,1116113,0.532842142,4.9332,12569017,57213537,113019187
redis_anonymized_trace_3.txt, HierarchicalCache,10,990,4230170,6637037,10867207,6637037,10867207, 0.3892600923125878,480324,6156713,6637037,6156704,480324,0.072370246,4710494,6156713,10867207,6156713,0,6156713, 0.4334594896370337,26.2048,68441705.5,314710225.5,622545875.5
redis_anonymized_trace_3.txt, HierarchicalCache,50,950,4608217,6258990,10867207,6258990,10867207, 0.42404796375002335,102275,6156715,6258990,6156665,102275, 0.016340495830796983,4710492,6156715,10867207,6156715,0,6156715, 0.4334593055971051,25.2638,67307578.5,313576178.5,621411928.5
redis_anonymized_trace_3.txt, HierarchicalCache,100,900,4660660,6206547,10867207,6206547,10867207, 0.42887376673693617,49832,6156715,6206547,6156615,49832,0.008028941,4710492,6156715,10867207,6156715,0,6156715, 0.4334593055971051,26.3318,67150249.5,313418849.5,621254599.5
redis_anonymized_trace_3.txt, HierarchicalCache,200,800,4677063,6190144,10867207,6190144,10867207, 0.4303831702110763,33431,6156713,6190144,6156513,33431,0.005400682,4710494,6156713,10867207,6156713,0,6156713, 0.4334594896370337,28.6977,67101026.5,313369546.5,621205196.5
redis_anonymized_trace_3.txt, HierarchicalCache,300,700,4694187,6173020,10867207,6173020,10867207, 0.43195892007946474,16308,6156712,6173020,6156413,16308,0.002641819,4710495,6156712,10867207,6156712,0,6156712,0.433459582,27.7791,67049647.5,313318127.5,621153727.5
redis_anonymized_trace_3.txt, HierarchicalCache,400,600,4704677,6162530,10867207,6162530,10867207, 0.4329242095047973,5817,6156713,6162530,6156328,5817,0.00094393,4710494,6156713,10867207,6156713,0,6156713, 0.4334594896370337,29.3435,67018184.5,313286704.5,621122354.5
redis_anonymized_trace_3.txt, HierarchicalCache,500,500,4707659,6159548,10867207,6159548,10867207, 0.4331986130382903,2835,6156713,6159548,6156627,2835,0.000460261,4710494,6156713,10867207,6156713,0,6156713, 0.4334594896370337,30.081,67009238.5,313277758.5,621113408.5
redis_anonymized_trace_3.txt, HierarchicalCache,20,1980,4428868,6438339,10867207,6438339,10867207,0.407544275,300722,6137617,6438339,6137598,300722,0.04670801,4729590,6137617,10867207,6137617,0,6137617, 0.4352167028749889,30.1936,67711939.5,313216619.5,620097469.5
redis_anonymized_trace_3.txt, HierarchicalCache,100,1900,4660660,6206547,10867207,6206547,10867207, 0.42887376673693617,68879,6137668,6206547,6137568,68879,0.011097797,4729539,6137668,10867207,6137668,0,6137668, 0.43521200985681047,26.9075,67016920.5,312523640.5,619407040.5
redis_anonymized_trace_3.txt, HierarchicalCache,200,1800,4677063,6190144,10867207,6190144,10867207, 0.4303831702110763,52431,6137713,6190144,6137513,52431,0.008470078,4729494,6137713,10867207,6137713,0,6137713, 0.43520786895841773,27.9865,66968026.5,312476546.5,619362196.5
redis_anonymized_trace_3.txt, HierarchicalCache,400,1600,4704677,6162530,10867207,6162530,10867207, 0.4329242095047973,24830,6137700,6162530,6137300,24830,0.004029189,4729507,6137700,10867207,6137700,0,6137700, 0.43520906521795344,27.994,66885093.5,312393093.5,619278093.5
redis_anonymized_trace_3.txt, HierarchicalCache,600,1400,4708714,6158493,10867207,6158493,10867207, 0.4332956941006093,20759,6137734,6158493,6137134,20759,0.003370792,4729473,6137734,10867207,6137734,0,6137734, 0.4352059365391678,30.4137,66873220.5,312382580.5,619269280.5
redis_anonymized_trace_3.txt, HierarchicalCache,800,1200,4709876,6157331,10867207,6157331,10867207, 0.43340262129910656,19555,6137776,6157331,6137009,19555,0.003175889,4729431,6137776,10867207,6137776,0,6137776, 0.4352020717006679,30.0045,66870028.5,312381068.5,619269868.5
redis_anonymized_trace_3.txt, HierarchicalCache,1000,1000,4710496,6156711,10867207,6156711,10867207, 0.43345967367696225,18904,6137807,6156711,6152895,18904,0.003070471,4729400,6137807,10867207,6137807,0,6137807, 0.4351992190817751,30.8977,66868385.5,312380665.5,619271015.5
redis_anonymized_trace_3.txt, HierarchicalCache,30,2970,4522593,6344614,10867207,6344614,10867207,0.416168846,239857,6104757,6344614,6104727,239857, 0.037804821538394616,4762450,6104757,10867207,6104757,0,6104757, 0.43824047890134055,31.027,67200744.5,311391024.5,616628874.5
redis_anonymized_trace_3.txt, HierarchicalCache,150,2850,4671906,6195301,10867207,6195301,10867207, 0.42990862325526696,90493,6104808,6195301,6104660,90493, 0.014606715638190946,4762399,6104808,10867207,6104808,0,6104808, 0.4382357858831621,31.003,66753162.5,310945482.5,616185882.5
redis_anonymized_trace_3.txt, HierarchicalCache,300,2700,4694187,6173020,10867207,6173020,10867207, 0.43195892007946474,68176,6104844,6173020,6104550,68176, 0.011044189067911655,4762363,6104844,10867207,6104844,0,6104844, 0.43823247316444786,30.7429,66686571.5,310880331.5,616122531.5
redis_anonymized_trace_3.txt, HierarchicalCache,600,2400,4708714,6158493,10867207,6158493,10867207, 0.4332956941006093,53582,6104911,6158493,6104316,53582,0.008700505,4762296,6104911,10867207,6104911,0,6104911, 0.43822630782684086,29.8606,66643459.5,310839899.5,616085449.5
redis_anonymized_trace_3.txt, HierarchicalCache,900,2100,4710255,6156952,10867207,6156952,10867207,0.433437497,51960,6104992,6156952,6104101,51960,0.008439241,4762215,6104992,10867207,6104992,0,6104992, 0.43821885420973394,29.4125,66639403.5,310839083.5,616088683.5
redis_anonymized_trace_3.txt, HierarchicalCache,1200,1800,4710791,6156416,10867207,6156416,10867207, 0.4334868195664259,51344,6105072,6156416,6103955,51344,0.008339917,4762135,6105072,10867207,6105072,0,6105072, 0.43821149261259124,30.4611,66638355.5,310841235.5,616094835.5
redis_anonymized_trace_3.txt, HierarchicalCache,1500,1500,4712126,6155081,10867207,6155081,10867207, 0.43360966621874414,49960,6105121,6155081,6150979,49960,0.008116871,4762086,6105121,10867207,6105121,0,6105121, 0.43820698363434135,30.1333,66634693.5,310839533.5,616095583.5
redis_anonymized_trace_3.txt, HierarchicalCache,40,3960,4576082,6291125,10867207,6291125,10867207, 0.42109090219777723,205526,6085599,6291125,6085559,205526,0.032669197,4781608,6085599,10867207,6085599,0,6085599, 0.44000339737708133,31.3339,66906171.5,310330131.5,614610081.5
redis_anonymized_trace_3.txt, HierarchicalCache,200,3800,4677063,6190144,10867207,6190144,10867207, 0.4303831702110763,104471,6085673,6190144,6085477,104471, 0.016876990260646603,4781534,6085673,10867207,6085673,0,6085673, 0.43999658789972435,29.6434,66603746.5,310030666.5,614314316.5
redis_anonymized_trace_3.txt, HierarchicalCache,400,3600,4704677,6162530,10867207,6162530,10867207, 0.4329242095047973,76824,6085706,6162530,6085313,76824, 0.012466308480445531,4781501,6085706,10867207,6085706,0,6085706,0.439993551,30.1315,66521135.5,309949375.5,614234675.5
redis_anonymized_trace_3.txt, HierarchicalCache,800,3200,4709876,6157331,10867207,6157331,10867207, 0.43340262129910656,71533,6085798,6157331,6085008,71533, 0.011617533635921148,4781409,6085798,10867207,6085798,0,6085798, 0.43998508540418896,30.4853,66506182.5,309938102.5,614228002.5
redis_anonymized_trace_3.txt, HierarchicalCache,1200,2800,4710791,6156416,10867207,6156416,10867207, 0.4334868195664259,70507,6085909,6156416,6084728,70507,0.011452605,4781298,6085909,10867207,6085909,0,6085909, 0.4399748711881535,29.5927,66504214.5,309940574.5,614236024.5
redis_anonymized_trace_3.txt, HierarchicalCache,1600,2400,4713307,6153900,10867207,6153900,10867207, 0.4337183417965628,67908,6085992,6153900,6085456,67908, 0.011034953444157364,4781215,6085992,10867207,6085992,0,6085992,0.439967234,30.1229,66497247.5,309936927.5,614236527.5
redis_anonymized_trace_3.txt, HierarchicalCache,2000,2000,4729633,6137574,10867207,6137574,10867207, 0.43522065973345314,51605,6085969,6137574,6125833,51605,0.008408045,4781238,6085969,10867207,6085969,0,6085969, 0.4399693499902965,30.0353,66448108.5,309886868.5,614185318.5
redis_anonymized_trace_3.txt, HierarchicalCache,50,4950,4608217,6258990,10867207,6258990,10867207, 0.42404796375002335,185632,6073358,6258990,6073308,185632, 0.029658459272182892,4793849,6073358,10867207,6073358,0,6073358, 0.4411298137598741,32.4923,66724079.5,309658399.5,613326299.5
redis_anonymized_trace_3.txt, HierarchicalCache,250,4750,4684830,6182377,10867207,6182377,10867207, 0.43109788927366527,108969,6073408,6182377,6073164,108969, 0.017625744919793795,4793799,6073408,10867207,6073408,0,6073408, 0.44112521276165995,33.2671,66494590.5,309430910.5,613101310.5
redis_anonymized_trace_3.txt, HierarchicalCache,500,4500,4707659,6159548,10867207,6159548,10867207, 0.4331986130382903,86113,6073435,6159548,6072943,86113, 0.013980408952085445,4793772,6073435,10867207,6073435,0,6073435, 0.44112272822262427,31.5855,66426292.5,309363692.5,613035442.5
redis_anonymized_trace_3.txt, HierarchicalCache,1000,4000,4710496,6156711,10867207,6156711,10867207, 0.43345967367696225,83158,6073553,6156711,6072568,83158, 0.013506887037575745,4793654,6073553,10867207,6073553,0,6073553, 0.4411118698668388,30.8397,66418607.5,309360727.5,613038377.5
redis_anonymized_trace_3.txt, HierarchicalCache,1500,3500,4712126,6155081,10867207,6155081,10867207, 0.43360966621874414,81426,6073655,6155081,6072180,81426, 0.013229070421656514,4793552,6073655,10867207,6073655,0,6073655, 0.44110248383048195,30.6472,66414431.5,309360631.5,613043381.5
redis_anonymized_trace_3.txt, HierarchicalCache,2000,3000,4729633,6137574,10867207,6137574,10867207, 0.43522065973345314,63908,6073666,6137574,6074134,63908, 0.010412583212845987,4793541,6073666,10867207,6073666,0,6073666, 0.4411014716108748,31.5523,66361987.5,309308627.5,612991927.5
redis_anonymized_trace_3.txt, HierarchicalCache,2500,2500,4749879,6117328,10867207,6117328,10867207, 0.43708369593033425,43713,6073615,6117328,6096996,43713,0.007145767,4793592,6073615,10867207,6073615,0,6073615, 0.4411061646290533,31.4863,66300892.5,309245492.5,612926242.5
redis_anonymized_trace_3.txt, HierarchicalCache,60,5940,4628133,6239074,10867207,6239074,10867207,0.425880633,174453,6064621,6239074,6064562,174453,0.027961361,4802586,6064621,10867207,6064621,0,6064621, 0.4419337921878179,37.2573,66603172.5,309188012.5,612419062.5
redis_anonymized_trace_3.txt, HierarchicalCache,300,5700,4694187,6173020,10867207,6173020,10867207, 0.43195892007946474,108344,6064676,6173020,6064385,108344, 0.017551214802479176,4802531,6064676,10867207,6064676,0,6064676, 0.4419287310897823,35.1588,66405395.5,308992435.5,612226235.5
redis_anonymized_trace_3.txt, HierarchicalCache,600,5400,4708714,6158493,10867207,6158493,10867207, 0.4332956941006093,93759,6064734,6158493,6064143,93759, 0.015224341409497421,4802473,6064734,10867207,6064734,0,6064734, 0.44192339393185387,33.3273,66362220.5,308951580.5,612188280.5
redis_anonymized_trace_3.txt, HierarchicalCache,1200,4800,4710791,6156416,10867207,6156416,10867207, 0.4334868195664259,91566,6064850,6156416,6063672,91566, 0.014873263924984927,4802357,6064850,10867207,6064850,0,6064850,0.44191272,30.3884,66356801.5,308950801.5,612193301.5
redis_anonymized_trace_3.txt, HierarchicalCache,1800,4200,4720057,6147150,10867207,6147150,10867207, 0.43433947655547556,82212,6064938,6147150,6063170,82212, 0.013374002586564505,4802269,6064938,10867207,6064938,0,6064938, 0.4419046218591401,30.7193,66329619.5,308927139.5,612174039.5
redis_anonymized_trace_3.txt, HierarchicalCache,2400,3600,4746321,6120886,10867207,6120886,10867207,0.436756289,55979,6064907,6120886,6065611,55979,0.009145571,4802300,6064907,10867207,6064907,0,6064907, 0.44190747447803286,30.1806,66250610.5,308846890.5,612092240.5
redis_anonymized_trace_3.txt, HierarchicalCache,3000,3000,4762482,6104725,10867207,6104725,10867207, 0.4382434235401976,39859,6064866,6104725,6079805,39859,0.006529205,4802341,6064866,10867207,6064866,0,6064866, 0.4419112472965685,41.9422,66201840.5,308796480.5,612039780.5
redis_anonymized_trace_3.txt, HierarchicalCache,70,6930,4641066,6226141,10867207,6226141,10867207, 0.4270707275567678,171168,6054973,6226141,6054904,171168, 0.027491828405428017,4812234,6054973,10867207,6054973,0,6054973, 0.44282160080322386,31.1674,66496837.5,308695757.5,611444407.5
redis_anonymized_trace_3.txt, HierarchicalCache,350,6650,4700992,6166215,10867207,6166215,10867207, 0.4325851159364131,111182,6055033,6166215,6054691,111182,0.018030834,4812174,6055033,10867207,6055033,0,6055033, 0.44281607960536684,41.0178,66317479.5,308518799.5,611270449.5
redis_anonymized_trace_3.txt, HierarchicalCache,700,6300,4709344,6157863,10867207,6157863,10867207, 0.4333536666781078,102750,6055113,6157863,6054424,102750, 0.016685983432888976,4812094,6055113,10867207,6055113,0,6055113, 0.4428087180082242,40.5898,66292983.5,308497503.5,611253153.5
redis_anonymized_trace_3.txt, HierarchicalCache,1400,5600,4711456,6155751,10867207,6155751,10867207, 0.4335480128426743,100511,6055240,6155751,6053865,100511,0.016327983,4811967,6055240,10867207,6055240,0,6055240, 0.4427970314727602,38.063,66287536.5,308497136.5,611259136.5
redis_anonymized_trace_3.txt, HierarchicalCache,2100,4900,4733905,6133302,10867207,6133302,10867207, 0.4356137690208717,78012,6055290,6133302,6053226,78012, 0.012719412805695855,4811917,6055290,10867207,6055290,0,6055290, 0.44279243047454603,35.3094,66220539.5,308432139.5,611196639.5
redis_anonymized_trace_3.txt, HierarchicalCache,2800,4200,4757951,6109256,10867207,6109256,10867207, 0.43782648108202965,53989,6055267,6109256,6055664,53989,0.008837246,4811940,6055267,10867207,6055267,0,6055267, 0.44279454693372455,33.4081,66148240.5,308358920.5,611122270.5
redis_anonymized_trace_3.txt, HierarchicalCache,3500,3500,4773227,6093980,10867207,6093980,10867207, 0.4392321780564224,38755,6055225,6093980,6065043,38755,0.006359555,4811982,6055225,10867207,6055225,0,6055225, 0.44279841177222445,31.0064,66102118.5,308311118.5,611072368.5
redis_anonymized_trace_3.txt, HierarchicalCache,80,7920,4649997,6217210,10867207,6217210,10867207, 0.4278925578577826,172584,6044626,6217210,6044547,172584,0.027759075,4822581,6044626,10867207,6044626,0,6044626, 0.4437737313736639,30.4363,66397615.5,308182655.5,610413955.5
redis_anonymized_trace_3.txt, HierarchicalCache,400,7600,4704677,6162530,10867207,6162530,10867207, 0.4329242095047973,117822,6044708,6162530,6044317,117822, 0.019119095566269048,4822499,6044708,10867207,6044708,0,6044708, 0.44376618573659266,30.2479,66234149.5,308022469.5,610257869.5
redis_anonymized_trace_3.txt, HierarchicalCache,800,7200,4709876,6157331,10867207,6157331,10867207, 0.43340262129910656,112552,6044779,6157331,6043995,112552, 0.018279348633360785,4822428,6044779,10867207,6044779,0,6044779, 0.44375965231912856,31.4104,66219049.5,308010209.5,610249159.5
redis_anonymized_trace_3.txt, HierarchicalCache,1600,6400,4713307,6153900,10867207,6153900,10867207, 0.4337183417965628,108943,6044957,6153900,6043388,108943,0.017703083,4822250,6044957,10867207,6044957,0,6044957, 0.4437432727654861,31.0438,66210002.5,308008282.5,610256132.5
redis_anonymized_trace_3.txt, HierarchicalCache,2400,5600,4746321,6120886,10867207,6120886,10867207,0.436756289,75922,6044964,6120886,6042593,75922, 0.012403759847839022,4822243,6044964,10867207,6044964,0,6044964, 0.4437426286257361,30.7404,66111009.5,307909569.5,610157769.5
redis_anonymized_trace_3.txt, HierarchicalCache,3200,4800,4766944,6100263,10867207,6100263,10867207,0.438654017,55307,6044956,6100263,6044785,55307,0.00906633,4822251,6044956,10867207,6044956,0,6044956, 0.4437433647854504,30.736,66049084.5,307847324.5,610095124.5
redis_anonymized_trace_3.txt, HierarchicalCache,4000,4000,4781646,6085561,10867207,6085561,10867207, 0.44000689413572414,40639,6044922,6085561,6053795,40639,0.006677938,4822285,6044922,10867207,6044922,0,6044922,0.443746493,29.9219,66004740.5,307801620.5,610047720.5
redis_anonymized_trace_3.txt, HierarchicalCache,90,8910,4656154,6211053,10867207,6211053,10867207, 0.4284591247778753,177947,6033106,6211053,6033019,177947,0.028650053,4834101,6033106,10867207,6033106,0,6033106, 0.44483380136220835,30.3115,66298504.5,307622744.5,609278044.5
redis_anonymized_trace_3.txt, HierarchicalCache,450,8550,4706596,6160611,10867207,6160611,10867207, 0.4331007958162571,127435,6033176,6160611,6032735,127435, 0.020685448245312033,4834031,6033176,10867207,6033176,0,6033176, 0.4448273599647085,30.7537,66147668.5,307474708.5,609133508.5
redis_anonymized_trace_3.txt, HierarchicalCache,900,8100,4710255,6156952,10867207,6156952,10867207,0.433437497,123653,6033299,6156952,6032419,123653, 0.020083476369476324,4833908,6033299,10867207,6033299,0,6033299, 0.44481604150910165,37.6552,66137552.5,307469512.5,609134462.5
redis_anonymized_trace_3.txt, HierarchicalCache,1800,7200,4720057,6147150,10867207,6147150,10867207, 0.43433947655547556,113665,6033485,6147150,6031721,113665, 0.018490682674084737,4833722,6033485,10867207,6033485,0,6033485, 0.4447989257957449,33.6543,66109448.5,307448848.5,609123098.5
redis_anonymized_trace_3.txt, HierarchicalCache,2700,6300,4755618,6111589,10867207,6111589,10867207, 0.43761179850535653,78086,6033503,6111589,6030837,78086,0.01277671,4833704,6033503,10867207,6033503,0,6033503, 0.44479726943638787,52.7232,66002891.5,307343011.5,609018161.5
redis_anonymized_trace_3.txt, HierarchicalCache,3600,5400,4775135,6092072,10867207,6092072,10867207, 0.4394077521482751,58550,6033522,6092072,6032563,58550,0.009610852,4833685,6033522,10867207,6033522,0,6033522, 0.44479552105706643,44.7705,65944473.5,307285353.5,608961453.5
redis_anonymized_trace_3.txt, HierarchicalCache,4500,4500,4788266,6078941,10867207,6078941,10867207,0.440616066,45474,6033467,6078941,6044059,45474,0.007480579,4833740,6033467,10867207,6033467,0,6033467, 0.44480058215510204,50.0846,65904695.5,307243375.5,608916725.5
redis_anonymized_trace_3.txt, HierarchicalCache,100,9900,4660660,6206547,10867207,6206547,10867207, 0.42887376673693617,184140,6022407,6206547,6022310,184140, 0.029668670840646175,4844800,6022407,10867207,6022407,0,6022407, 0.4458183229600761,65.8091,66210093.5,307106373.5,608226723.5
redis_anonymized_trace_3.txt, HierarchicalCache,500,9500,4707659,6159548,10867207,6159548,10867207, 0.4331986130382903,137049,6022499,6159548,6022011,137049, 0.022249846904350775,4844708,6022499,10867207,6022499,0,6022499, 0.4458098571233621,43.3425,66069740.5,306969700.5,608094650.5
redis_anonymized_trace_3.txt, HierarchicalCache,1000,9000,4710496,6156711,10867207,6156711,10867207, 0.43345967367696225,134117,6022594,6156711,6021616,134117, 0.021783871291018858,4844613,6022594,10867207,6022594,0,6022594, 0.44580111522675514,43.4822,66061894.5,306965654.5,608095354.5
redis_anonymized_trace_3.txt, HierarchicalCache,2000,8000,4729633,6137574,10867207,6137574,10867207, 0.43522065973345314,114834,6022740,6137574,6020779,114834, 0.018709998445639923,4844467,6022740,10867207,6022740,0,6022740, 0.44578768031196975,43.3818,66005505.5,306915105.5,608052105.5
redis_anonymized_trace_3.txt, HierarchicalCache,3000,7000,4762482,6104725,10867207,6104725,10867207, 0.4382434235401976,81938,6022787,6104725,6019830,81938, 0.013422062418864077,4844420,6022787,10867207,6022787,0,6022787, 0.44578335537364844,42.9511,65907287.5,306818767.5,607958117.5
redis_anonymized_trace_3.txt, HierarchicalCache,4000,6000,4781646,6085561,10867207,6085561,10867207, 0.44000689413572414,62762,6022799,6085561,6021095,62762,0.010313264,4844408,6022799,10867207,6022799,0,6022799, 0.44578225113407705,43.5597,65849879.5,306761839.5,607901789.5
redis_anonymized_trace_3.txt, HierarchicalCache,5000,5000,4793872,6073335,10867207,6073335,10867207, 0.4411319302190526,50540,6022795,6073335,6035102,50540,0.008321622,4844412,6022795,10867207,6022795,0,6022795, 0.4457826192139342,44.623,65813173.5,306724973.5,607864723.5
redis_anonymized_trace_3.txt, HierarchicalCache,200,19800,4677063,6190144,10867207,6190144,10867207, 0.4303831702110763,236627,5953517,6190144,5953322,236627,0.038226413,4913690,5953517,10867207,5953517,0,5953517, 0.45215757829955755,42.3431,65678654.5,303819334.5,601495184.5
redis_anonymized_trace_3.txt, HierarchicalCache,1000,19000,4710496,6156711,10867207,6156711,10867207, 0.43345967367696225,203058,5953653,6156711,5952680,203058,0.032981571,4913554,5953653,10867207,5953653,0,5953653, 0.45214506358441503,44.4787,65579307.5,303725427.5,601408077.5
redis_anonymized_trace_3.txt, HierarchicalCache,2000,18000,4729633,6137574,10867207,6137574,10867207, 0.43522065973345314,183759,5953815,6137574,5951865,183759,0.029940006,4913392,5953815,10867207,5953815,0,5953815, 0.4521301563502011,45.7809,65523030.5,303675630.5,601366380.5
redis_anonymized_trace_3.txt, HierarchicalCache,4000,16000,4781646,6085561,10867207,6085561,10867207, 0.44000689413572414,131598,5953963,6085561,5950031,131598, 0.021624629183735075,4913244,5953963,10867207,5953963,0,5953963, 0.4521165373954872,45.6293,65368027.5,303526547.5,601224697.5
redis_anonymized_trace_3.txt, HierarchicalCache,6000,14000,4802602,6064605,10867207,6064605,10867207, 0.44193526450724646,110510,5954095,6064605,5948193,110510, 0.018222126585325838,4913112,5954095,10867207,5954095,0,5954095, 0.45210439076020176,45.4169,65306083.5,303469883.5,601174633.5
redis_anonymized_trace_3.txt, HierarchicalCache,8000,12000,4822623,6044584,10867207,6044584,10867207, 0.4437775962121638,90433,5954151,6044584,5947818,90433, 0.014960996488757539,4913056,5954151,10867207,5954151,0,5954151, 0.4520992376422019,45.506,65246412.5,303412452.5,601120002.5
redis_anonymized_trace_3.txt, HierarchicalCache,10000,10000,4844841,6022366,10867207,6022366,10867207, 0.44582209577861176,68258,5954108,6022366,5963594,68258, 0.011334083647523249,4913099,5954108,10867207,5954108,0,5954108, 0.4521031945006661,44.4464,65179457.5,303343777.5,601049177.5
redis_anonymized_trace_3.txt, HierarchicalCache,300,29700,4694187,6173020,10867207,6173020,10867207, 0.43195892007946474,264487,5908533,6173020,5908247,264487,0.042845641,4958674,5908533,10867207,5908533,0,5908533, 0.45629700437288073,47.9317,65312394.5,301653714.5,597080364.5
redis_anonymized_trace_3.txt, HierarchicalCache,1500,28500,4712126,6155081,10867207,6155081,10867207, 0.43360966621874414,246354,5908727,6155081,5907289,246354,0.040024494,4958480,5908727,10867207,5908727,0,5908727, 0.45627915249980977,49.3936,65259935.5,301609015.5,597045365.5
redis_anonymized_trace_3.txt, HierarchicalCache,3000,27000,4762482,6104725,10867207,6104725,10867207, 0.4382434235401976,195836,5908889,6104725,5905963,195836,0.032079414,4958318,5908889,10867207,5908889,0,5908889, 0.45626424526559584,64.3278,65110001.5,301465561.5,596910011.5
redis_anonymized_trace_3.txt, HierarchicalCache,6000,24000,4802602,6064605,10867207,6064605,10867207, 0.44193526450724646,155520,5909085,6064605,5903209,155520, 0.025643879527190973,4958122,5909085,10867207,5909085,0,5909085, 0.4562462093525963,50.1207,64991013.5,301354413.5,596808663.5
redis_anonymized_trace_3.txt, HierarchicalCache,9000,21000,4834136,6033071,10867207,6033071,10867207, 0.44483702206095826,123862,5909209,6033071,5900924,123862, 0.020530505939678152,4957998,5909209,10867207,5909209,0,5909209, 0.45623479887702517,50.0373,64897279.5,301265639.5,596726089.5
redis_anonymized_trace_3.txt, HierarchicalCache,12000,18000,4861232,6005975,10867207,6005975,10867207, 0.4473303950131805,96731,5909244,6005975,5902511,96731,0.016105795,4957963,5909244,10867207,5909244,0,5909244, 0.45623157817827525,30.0813,64816236.5,301185996.5,596648196.5
redis_anonymized_trace_3.txt, HierarchicalCache,15000,15000,4880018,5987189,10867207,5987189,10867207, 0.4490590820622079,77958,5909231,5987189,5904783,77958, 0.013020801581510122,4957976,5909231,10867207,5909231,0,5909231, 0.4562327744378109,28.8241,64759787.5,301129027.5,596590577.5
redis_anonymized_trace_3.txt, HierarchicalCache,400,39600,4704677,6162530,10867207,6162530,10867207, 0.4329242095047973,287468,5875062,6162530,5874678,287468,0.046647724,4992145,5875062,10867207,5875062,0,5875062, 0.45937700459740943,30.14,65046627.5,300049107.5,593802207.5
redis_anonymized_trace_3.txt, HierarchicalCache,2000,38000,4729633,6137574,10867207,6137574,10867207, 0.43522065973345314,262289,5875285,6137574,5873353,262289, 0.042734963358486595,4991922,5875285,10867207,5875285,0,5875285, 0.4593564841453742,39.5687,64973320.5,299984720.5,593748970.5
redis_anonymized_trace_3.txt, HierarchicalCache,4000,36000,4781646,6085561,10867207,6085561,10867207, 0.44000689413572414,210118,5875443,6085561,5871533,210118,0.034527302,4991764,5875443,10867207,5875443,0,5875443, 0.4593419449910175,33.2675,64818387.5,299836107.5,593608257.5
redis_anonymized_trace_3.txt, HierarchicalCache,8000,32000,4822623,6044584,10867207,6044584,10867207, 0.4437775962121638,168896,5875688,6044584,5867884,168896, 0.027941707816451885,4991519,5875688,10867207,5875688,0,5875688, 0.45931940009976807,35.4796,64697171.5,299724691.5,593509091.5
redis_anonymized_trace_3.txt, HierarchicalCache,12000,28000,4861232,6005975,10867207,6005975,10867207, 0.4473303950131805,130172,5875803,6005975,5865430,130172, 0.021673749890733812,4991404,5875803,10867207,5875803,0,5875803, 0.45930881780387545,33.1171,64582149.5,299614269.5,593404419.5
redis_anonymized_trace_3.txt, HierarchicalCache,16000,24000,4886341,5980866,10867207,5980866,10867207, 0.44964092429637165,105007,5875859,5980866,5866791,105007,0.017557156,4991348,5875859,10867207,5875859,0,5875859, 0.4593036646858756,34.7378,64507214.5,299541574.5,593334524.5
redis_anonymized_trace_3.txt, HierarchicalCache,20000,20000,4913749,5953458,10867207,5953458,10867207, 0.45216300747745025,77689,5875769,5953458,5863172,77689, 0.013049390791032707,4991438,5875769,10867207,5875769,0,5875769, 0.4593119464826611,37.6318,64424360.5,299455120.5,593243570.5
redis_anonymized_trace_3.txt, HierarchicalCache,500,49500,4707659,6159548,10867207,6159548,10867207, 0.4331986130382903,313078,5846470,6159548,5845997,313078,0.05082808,5020737,5846470,10867207,5846470,0,5846470, 0.46200803941619956,35.0264,64837537.5,298696337.5,591019837.5
redis_anonymized_trace_3.txt, HierarchicalCache,2500,47500,4749879,6117328,10867207,6117328,10867207, 0.43708369593033425,270603,5846725,6117328,5844305,270603,0.04423549,5020482,5846725,10867207,5846725,0,5846725, 0.4619845743253073,33.0782,64712662.5,298581662.5,590917912.5
